path,domain,bytes,lines,kind,scan_signals,sha256
app/src/main/res/raw/sxrtv1.js,resources,2568,86,text-static-inventory,,a62395b3206b3997d5401a0439a47957a4d241db5e0d525aa422b3bafbd896d8
app/src/main/res/raw/web_channels.txt,resources,80366,1,text-static-inventory,,e08428b38a6c63f148fc1b6488f615246751c5899e4c5de3891508d98f687f78
app/src/main/res/raw/webchannelsiniptv.txt,resources,147278,1,text-static-inventory,,08a1ab320283d206034bf34fa6f366ca2733cf19ff373252fa554af52f2d6b98
app/src/main/res/raw/xjtv1.js,resources,3601,126,text-static-inventory,,5f59836bec884401f90958a19a9a4482d9c7de402c430586333405e9dcc7cd80
app/src/main/res/values-zh-rCN/strings.xml,resources,15614,225,text-static-inventory,network;media,a4a4a4d4da03b5ed56a8aaa1d77e6368474ebb059b173c75df50824599bdf62d
app/src/main/res/values-zh-rTW/strings.xml,resources,15614,225,text-static-inventory,network;media,e883c1f2b412a4291d22108264945deccb062cbc79130e35962e0fbe69683d9d
app/src/main/res/values/colors.xml,resources,718,17,text-static-inventory,,24eed9d94e7af71045b4b86a6e46083b8678e3512ef9c91e4ccf0586aeb5da14
app/src/main/res/values/strings.xml,resources,15634,225,text-static-inventory,network;media,70f6ff866db615e3d14d010ba607f1075c9fb08021e1c9676ca06f57e8d938ad
app/src/main/res/values/styles.xml,resources,331,8,text-static-inventory,,a5dc6a7c24ddcad44b4dd79d59b5d82939d60fe62dd3afd2528a405ee0887894
app/src/main/res/values/themes.xml,resources,642,14,text-static-inventory,,0ecec8e8081b18ad45bd07472db5448e71fe362d4451a5223ccfe5c5617a0a36
app/src/main/res/xml/file_provider_paths.xml,resources,209,6,text-static-inventory,,8e2b048d541bb68bdeffd2376549bf6bcfed2e4cbfb2f2fd76c5e133e4ebfad7
app/src/main/res/xml/network.xml,resources,300,9,text-static-inventory,,f1e1d9efc21dde163862ab18cb29fb79ebf6a5075c49899713fd8f2c6f4ab164
app/src/test/java/com/horsenma/yourtv/ResearchClassificationDump.kt,tests,2310,51,text-static-inventory,mutable-state,35dd1ed2e61fb6d7da60965efa169cb10d4f50eadb16cfb27db6e3f4d00d70af
app/src/test/java/com/horsenma/yourtv/ResearchProbe.kt,tests,2769,51,text-static-inventory,,f09d992927a603bbdbed1ad0c774bb5322f9126d70ab72a0bf97d8c101a4a3e6
app/src/test/java/com/horsenma/yourtv/SourceNetworkPolicyTest.kt,tests,2951,63,text-static-inventory,network,b1f76b072c1b3f07412b071cdb2ca7b141b466db4b0c8518f0c12f32639a3ae2
app/src/test/java/com/horsenma/yourtv/SourceQualityTest.kt,tests,3212,51,text-static-inventory,network,3ed29035f46daec0041cbe93b951732d3c60175175c54b1bf4db3e7d7717f5d6
app/src/test/java/com/horsenma/yourtv/models/ChannelClassifierTest.kt,tests,19858,336,text-static-inventory,,4843834d568c4175d7bd6312d80651930f21c3a4c37d33ae488234f9cbd542ab
app/src/test/java/com/horsenma/yourtv/models/ChannelMetadataParserTest.kt,tests,6886,137,text-static-inventory,network,5cba92cb9b70dcc455653a57f91fedb7c471a341c3937655bdd10974f805d50c
app/version.json,build-release-other,450,7,text-static-inventory,network,f1c2335f15f6f2e260ee6c06a54578f47dbf8a46c41ea49b9d10ad449d5c74f1
app/version_multi.txt,build-release-other,1943,38,text-static-inventory,network,8823582218f156772ea81f79add7f0fc88ccfd0cb3427b14665c923d5bfcc279
build.gradle.kts,build-release-other,224,5,text-static-inventory,,7d17a498c9bdfc815205a5752657dd57a7a50c1ba76adcb842e6254717b5a761
docs/UIUX代码审计报告.md,historical-docs,24382,231,text-static-inventory,async-lifecycle;focus-input;mutable-state,19a88d3c6f2acf7f1b314e457869ced4588ee2e365bcaee86ddf56213ea78e37
docs/主流电视UIUX调研.md,historical-docs,11099,173,text-static-inventory,network,8b41e6e6ce9baf344e6bf3478b961ba4e817564f6f0bf51428a4811b09087168
docs/体验演进Gap分析与优化方案.md,historical-docs,17598,209,text-static-inventory,focus-input;mutable-state,a507cb69a5dee10730f72030a9f849bdb17fac57fd77fbd7ed840e09ab3ff743
docs/体验演进Gap分析与优化方案_v320.md,historical-docs,19034,219,text-static-inventory,async-lifecycle;focus-input;mutable-state;media,c93e62fa8c67b045f12d226da805c97a2c4de27c1c7d9e7b747bec1fba837db1
docs/体验演进Gap分析与优化方案_v330.md,historical-docs,14218,158,text-static-inventory,mutable-state;media,233e3640de834360028a007e7528d4b66f399694124e4f9f268b49f3c011523e
docs/国内网络源治理与播放优化计划_v340.md,historical-docs,5580,59,text-static-inventory,,d93e4d25e416f9240e41c1ed463143724aafd01493a5cb103315fac8cea1f253
docs/审计发现复核结果.md,historical-docs,7835,44,text-static-inventory,focus-input;mutable-state,5e369b6ba0fa0a7346ac9083f995fac1c2ff5b7e666d4878ca4810ae8d673889
docs/播放器性能优化设计.md,historical-docs,4951,68,text-static-inventory,media,fab937c47df8159a60e64b656bf185244f96c52d2cbee641bfb5ee1319e5394e
docs/痛点调研与优化方案.md,historical-docs,22878,223,text-static-inventory,async-lifecycle;mutable-state;media,d7136646367f950385dc2233773029a65ff6f96352ba17af6a1df7e40970f940
docs/竞品调研_其他直播APP.md,historical-docs,55047,537,text-static-inventory,network,726d5df3031f071add1ed2d0f35381e07dcbab85c91e0c8f470e48cc5b410d48
docs/竞品调研_星火TV_DIYP.md,historical-docs,46260,794,text-static-inventory,network,1840efd57a0d7248091366ee30ab1a0ca344e666d9c27a42e486d2386714fefe
docs/竞品调研_电视家.md,historical-docs,43275,326,text-static-inventory,network,767d6ddd0d32b82202648f2ae6d7045637f611c89d29b08ae679dfe0ced32fbd
gradle.properties,build-release-other,1380,23,text-static-inventory,network,eef51f412da5bd49fb6bdcc1af80387acd6b806f0b33db56b845dd77520286ef
gradle/libs.versions.toml,build-release-other,4920,81,text-static-inventory,,5b92b60f4ee36649bce08b08bb9f40e657969c613aa9acc9fb1a9e59069b8061
gradle/wrapper/gradle-wrapper.jar,build-release-other,59203,,binary-metadata-only,,e996d452d2645e70c01c11143ca2d3742734a28da2bf61f25c82bdc288c9e637
gradle/wrapper/gradle-wrapper.properties,build-release-other,237,6,text-static-inventory,,8e162921d555a722608effea3c6ef2958c559b20667578f72e071bb1d9904447
gradlew,build-release-other,5951,185,text-static-inventory,network,c15a47b60a4eeede9ffee33433fd990d8b6236607372b9bb1f6dc51b07b78c39
gradlew.bat,build-release-other,2763,89,text-static-inventory,network,af835f98787e9269af5a046edcb821a592fed372139df7b947b471a63cfc236b
local.properties,build-release-other,338,8,text-static-inventory,,ec33c8600078081a42458e46f8607db321720f14157a74663da8c0c94ba4cda9
screenshots/090901.jpg,build-release-other,958238,,binary-metadata-only,,a7567309a7c4c11b82468d1ad81afd91e729870e39f6df8938b7abe7cd63ed29
screenshots/090902.jpg,build-release-other,1288800,,binary-metadata-only,,d24163acbfecd1c44625b9142da45421ba82772c0ac37b51f92e95e96afe25c5
screenshots/527.jpg,build-release-other,20870,,binary-metadata-only,,8e93d1c23f2035d93c843b1b04650c7a564181b23e053e010fdb824cb3eb9d41
screenshots/530.jpg,build-release-other,1126597,,binary-metadata-only,,943b3324c5c222ffcb9f2b5252cb8eb88905ff8839c67a4724a22a45dbea4405
screenshots/appreciate.jpg,build-release-other,31463,,binary-metadata-only,,ac35d2926c3e972dcafd9a615abe087d7ae1b85db649c1acb0ad82b932f141cf
settings.gradle.kts,build-release-other,413,21,text-static-inventory,network,a5bd0ad615e4e331363f8a2149c691562652ad4922366c253f2f5f1ea95826a1
tools/.gitignore,research-tools-data,38,4,text-static-inventory,,7b1a17b8dfa5389e22f885768374ad952c01c1cb18079290b7f1c5319f3465fe
tools/anr_dump.txt,research-tools-data,1194220,13563,text-static-inventory,network;async-lifecycle;mutable-state;media,737d104a93794a09a1734d06cca7c205a0e9a37ecde47f0a04d52448bb60a917
tools/build_bundled.py,research-tools-data,8561,239,text-static-inventory,,78ae200db1069fcf870f427ad19a8fab912bf032005a7b99f94e42139f2912e0
tools/check_streams.py,research-tools-data,2566,60,text-static-inventory,network,8e7843d984ee9a049af1928273bf68de0730601f618888dcb12459985e7ffa43
tools/dead_test/YourTV_backup.xml,research-tools-data,9836,55,text-static-inventory,network,773d31f486918075361dc8eecb5cf88ed50e06e33931bb8111cc60e037140bdf
tools/dead_test/dead.txt,research-tools-data,122,3,text-static-inventory,network,e5e43fbc473f64e9be2e85fd6473bae8635912db057a4b40f9bafe080485ea9e
tools/dead_test/dead2.txt,research-tools-data,122,3,text-static-inventory,network,e5e43fbc473f64e9be2e85fd6473bae8635912db057a4b40f9bafe080485ea9e
tools/dead_test/serve.ps1,research-tools-data,514,10,text-static-inventory,network,aa70790291a94cb6bfeb93cdc9aab45e5535d8dfb3a3428dab279fae5bb903e0
tools/dead_test/server.pid,research-tools-data,16,,binary-metadata-only,,34217998b377f93f2ed474fe3c459e086ea5903af951f6a70f7b812b12b2bc7c
tools/inspect_4k.py,research-tools-data,724,25,text-static-inventory,network,33b0143eb377da113a0490ffc80a0b9a2980045085f0e7f806bffc6ab741b2f0
tools/probe_sources.py,research-tools-data,6687,153,text-static-inventory,network,bc0e53f42dcea3458595e57b85ccaf67e84f13428750809ff9a239876e015fc0
tools/research/.gitignore,research-tools-data,250,7,text-static-inventory,,ee38aec1b6dd17010a3fcb3ee641b6156e18c5fe2cff2036a83dffe9ef824191
tools/research/aliases_norm.json,research-tools-data,1597,1,text-static-inventory,,88cf3bb1835bea992d27a347178c85f2598585a9d10c59e8595c92ae95e64b67
tools/research/analysis.json,research-tools-data,7707,492,text-static-inventory,,7f2b386905a9fe416d3d08f7075048b854d77ff0f1b0cb1520ad3ff7d8c1dda6
tools/research/api_retry.py,research-tools-data,2180,64,text-static-inventory,network,255afd11ca35bc143fd9788f344a1004bd86990eecb5ffcf3a33c8be99762eb1
tools/research/channels.json,research-tools-data,835720,1,text-static-inventory,network;mutable-state,9608200856edba3bf7d101cdf41d0cd06e088d236aa8b916fc5ff6dbfd8e77b0
tools/research/classified.json,research-tools-data,1584546,1,text-static-inventory,network;mutable-state,325ed47313e87aec98253d3f09457dbe34c9f4136a27e466a9c4c62418f6abfc
tools/research/country_keywords.json,research-tools-data,7384,582,text-static-inventory,,80c1cf96a4b883b9df5c406a019f8d81ff2ccbf85f3fe8455e85e55eddebc999
tools/research/github_meta.json,research-tools-data,8156,389,text-static-inventory,,22039d21c62abc89a2c6483d67251d03cf80dd271a3fca2cf6fd6b4517380b7f
tools/research/github_meta.py,research-tools-data,3024,62,text-static-inventory,network,f5ccecb25891d75092c4438f24524ce83771cda41add75105dfb7625f9367432
tools/research/github_meta_retry.json,research-tools-data,539,29,text-static-inventory,,984a81caa14742c301a8e4b29f13703f97c8ccebb52e4f18b1333ecb3b13ee13
tools/research/hktwmo_keywords.json,research-tools-data,771,63,text-static-inventory,,730f12d4265a6943daea94522fe2437cdd86f1857d06a68b9ec8e8cd438e397c
tools/research/jsdelivr_listing.json,research-tools-data,8389,284,text-static-inventory,,4ff5d2c8b8f5c9320b9c01135978faa86d39d4c7166798538fd62021baa73c50
tools/research/mirror_summary.md,research-tools-data,3866,54,text-static-inventory,network,2ed8af5bf1072cc2bd88c371b7d84c391ee5abf1fe8b154826d200a2e14cdf4c
tools/research/mirror_test.json,research-tools-data,27958,739,text-static-inventory,network,84ab7babbe0a2299f134861eec916d8c6c3f3d3b07ed362928ad92609a1985c2
tools/research/mirror_test.py,research-tools-data,4916,123,text-static-inventory,network,c33ce49169fb7be311fd9874a0b5551eb8f7a4f567483bca765818d53a642d0f
tools/research/probe_lines.py,research-tools-data,11572,291,text-static-inventory,,3f8e0a60f5d0a8db6a6f9b0b1a4dccf43f6fd1bbbcc4b38ba9c15253202a4888
tools/research/probe_results.json,research-tools-data,116940,3598,text-static-inventory,network;mutable-state,ae9088cd22460d7566a4d16cf8177f50a6facf5c612ff0962bf19085ffa6d7dd
tools/research/probe_stats.json,research-tools-data,35964,1082,text-static-inventory,network,dd650d03b098ea12f45a7481d2d46241d585dfba27111f7443dd5ff687c12be2
tools/research/province_maps.json,research-tools-data,11700,1,text-static-inventory,,49bb70b6a615b6fa20452743bf54b83aaeb6f28f90ce0eda13262c97ba8572ad
tools/research/rs_analyze.py,research-tools-data,4496,111,text-static-inventory,network,aeb5a7e05de08d3f858206ce19f26ec36465cfed5dc7a95206179fe17694083d
tools/research/rs_download.py,research-tools-data,7641,124,text-static-inventory,network,259636a200d4b8c6505abfe4dd90fe5c23cced27095ed298a8a66a791507ac82
tools/research/rs_download2.py,research-tools-data,5653,92,text-static-inventory,network,b179179853aa3bdf48daedb585cc317a4ea319982913488cfbff94054dec97d2
tools/research/rs_download3.py,research-tools-data,3263,76,text-static-inventory,network,5271d6de60ec7a1bf9eb3b0f26903bf52bb6517281d153c6b2b40b0e4e69fde8
tools/research/rs_jsdelivr_list.py,research-tools-data,2062,55,text-static-inventory,network,2e3b14707689d334a764819a126348c5a682343ef3c8bf08e25f214d75a405f8
tools/research/rs_list_repos.py,research-tools-data,1871,56,text-static-inventory,network,22eb493019c58cc6e604700c5ff752367c783f9c38056060982a18a7b602609f
tools/research/rs_probe.py,research-tools-data,5407,142,text-static-inventory,network,8c2db57adb8cec5ee99b0f21a837c47d83744439bcd04c7f18a6bec1d10808d0
tools/research/source_candidates.md,research-tools-data,19159,117,text-static-inventory,network,7ea7219234c2a69f1bff884ba729cb4f3d3bcd328200c4eb6b0b9fab1747eccc
tools/research/verify_paths.py,research-tools-data,2654,70,text-static-inventory,network,9deef3868653b9affc613359592da11226849852cf3639c7052acc7be6fbc1a7
tools/research/verify_probe.py,research-tools-data,1914,48,text-static-inventory,network,1f42da007254b6b48fe4cbafa10cc6ff2dda7fd856b6f9306dbd8b0e3a383f6e
tools/stable_test/req.txt,research-tools-data,349,10,text-static-inventory,network,b11417d70dfdd5a7e71c32def10177d74ad5cb480cf27ea3b3ba3d3a079aed22
tools/stable_test/server.ps1,research-tools-data,627,19,text-static-inventory,network,83e2079df95739d4f59f45fa0ffd11e6e2405ca55a8d106c2a5883dd66e82d49
tools/stable_test/stable.m3u,research-tools-data,279,5,text-static-inventory,network,55d84d54cbd159383fb3f818cd45f20aef6ee34251ea0ff76e31d1880db94aec
version.json,build-release-other,470,7,text-static-inventory,network,8edc8327af739eb2243fd1a72c0a3d760546b214a468230b517a90f2af91d652
